ID_HDC_G0,lon,lat,tree_area,ft_area,tree_pct,pop_ft
8038.0,78.71240705113009,18.82382319149336,268140.71397171315,7981799.630708112,0.03359401718631276,80957.98586455602
8039.0,78.14536378829253,16.75476953055629,166318.48936733144,4988428.379883237,0.0333408594253937,47789.12449884042
8041.0,79.11548425828062,20.101794379630856,731062.3869725731,7981369.825556498,0.09159610479791294,54241.98654788236
8042.0,78.06226271405644,16.362892126259485,153809.8686444217,7981651.591898709,0.019270431297770133,86186.24037006797
8043.0,77.49419327273122,13.830257228588659,1636677.0808243253,1.7960443171804395E7,0.0911267648113327,140489.14835018665
8044.0,77.28061012605507,12.721902428407388,1720580.35858516,1.2970683650988346E7,0.1326514781242124,102393.2390955966
8050.0,77.5747439895877,13.020159644249826,8.848693679311202E7,6.265934140426738E8,0.14121906615999905,1.2715787920075595E7
8053.0,77.86982630571968,15.399771733810493,181883.49246840173,4988857.062752555,0.03645794821951648,60630.83603724651
8054.0,81.73725223774257,26.776376641634755,5018936.992848912,2.6940997939809572E7,0.18629365564193306,97476.17447758839
8055.0,81.31091014295524,25.908070959953537,2290170.4538032594,1.5964696486663813E7,0.14345217622623546,94445.17884070745
8059.0,76.78947034829918,9.2680732390721,7963185.571377698,1.4965570727885114E7,0.5321003599642223,61053.12504086516
8062.0,77.51566241662891,13.611365660636325,684084.0114528412,9977934.294915687,0.06855968291968209,61031.430859578366
8063.0,77.01198543864409,10.661524054870664,1.2775958466989929E7,3.9909414228282176E7,0.3201239285024667,228773.28573890886
8065.0,78.02958989675032,15.804695870374006,2890106.3978138324,5.8867789487493716E7,0.049094868738494536,488479.3177962748
8066.0,76.78173383325058,9.002159248958712,1.6640952207515232E7,2.6940247081146047E7,0.6176985740847675,125446.04337800058
8067.0,80.83382775774142,24.57706240814376,1243024.0921861103,4.490136819898828E7,0.027683434648971748,482939.02777025476
8068.0,77.717563947907,14.41876929711744,235694.3742494716,1.1975350970364302E7,0.019681625601850862,129997.86523360945
8069.0,81.53126908905377,26.26564680596193,1503148.4551945115,7982647.510995551,0.18830199543748202,65926.1172743987
8072.0,76.79866717587046,8.681438011187307,4.975425888073508E7,9.678163278893468E7,0.5140878227301785,300729.60555964045
8074.0,81.62149000046563,26.45645133370658,1928895.8274416926,7982654.422489856,0.24163589269345495,51867.77341924608
8075.0,81.44613674200231,26.007479839638943,3138106.636129335,2.594040383904988E7,0.12097370016288361,64066.049296388555
8078.0,81.96233003545171,27.138111521741635,4075762.603807245,2.8937201797648538E7,0.14084853927163216,403664.317098856
8079.0,79.37465861262929,20.49486474403779,221683.1835408824,4988240.950686641,0.0444411538521144,40836.86963274276
8081.0,80.75492823201512,24.263382419020168,637717.9852949968,1.396759710472139E7,0.0456569573501968,111668.23536077155
8082.0,77.54870781069432,13.284125987274805,4144486.519293961,2.993289304430854E7,0.1384592699796519,151884.26212889387
8084.0,80.78753575912786,24.383489857000512,203321.4278576961,2993653.3508165064,0.06791749211786363,34507.485182628036
8085.0,77.41487357011113,12.548513734011001,1846796.038375324,9978017.452837817,0.1850864710454162,62595.7938410826
8087.0,79.64855645119142,21.168126689289707,1034336.5071250986,1.2971397659924176E7,0.0797397885904567,162901.36191973893
8088.0,78.57508517924755,17.605611432121908,1987263.8849695476,2.195096302812538E7,0.09053196811562671,50483.70796858425
8089.0,77.24390019416334,11.499044484335714,1502939.6817323703,1.0975136313975448E7,0.13694041137498827,57977.87108680047
8090.0,78.91430598955168,18.78696027168141,822871.0809555604,1.6962092310033873E7,0.04851235719715979,132082.03046883745
8091.0,79.30058907760792,19.973974189358103,9380368.467933403,5.288255603041496E7,0.177381147434295,389961.1527555032
8092.0,78.80860347154619,18.38677192922576,271104.3815205464,1.4966419575627612E7,0.018114177552661436,114159.57197465561
8094.0,78.30996394722243,16.48923889468266,52213.47994546591,3990739.934476588,0.013083658870974275,42648.68888270855
8095.0,76.97032294165997,8.514998492902018,2.2369535357190266E8,3.7715950451526695E8,0.5931054391944874,2854382.014217865
8096.0,82.17279840466016,27.417656015189813,2557217.1092647393,1.89566417601513E7,0.13489821359816262,200554.18830225774
8097.0,78.68777146518592,17.84305973006698,437039.9553634175,6984253.669153252,0.06257504037885309,49390.51511485731
8101.0,78.00105313547247,14.91844189410678,1508793.0278291572,2.2949211326039743E7,0.06574487490631879,117970.38479211384
8104.0,77.34214267488463,11.116516445606225,1.044960053846302E7,1.845825566033698E8,0.05661206958421904,1161064.5632524763
8106.0,81.38703032721504,25.530930789261273,555373.6966969706,5986322.799991187,0.0927737636697086,40782.85524747521
8108.0,81.69532892039108,26.20128657227145,1337332.6616127356,1.2971443297990518E7,0.10309821589552103,51295.730336114764
8110.0,78.65765478013451,17.434408906235667,2638282.201790675,3.2929485571462996E7,0.08011914416534449,154523.76257762578
